Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-03
Vertical Offset,-7.500000E-04
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0Q808352
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
-7.4560000000E-01,+5.729166E-04
-7.4510000000E-01,+5.416667E-04
-7.4460000000E-01,+5.833333E-04
-7.4410000000E-01,+1.064583E-03
-7.4360000000E-01,+1.025000E-03
-7.4310000000E-01,+8.833333E-04
-7.4260000000E-01,+7.083333E-04
-7.4210000000E-01,+7.375000E-04
-7.4160000000E-01,+7.000000E-04
-7.4110000000E-01,+6.916667E-04
-7.4060000000E-01,+1.493750E-03
-7.4010000000E-01,+7.770833E-04
-7.3960000000E-01,+5.416667E-04
-7.3910000000E-01,+4.520833E-04
-7.3860000000E-01,+6.291667E-04
-7.3810000000E-01,+8.208333E-04
-7.3760000000E-01,+9.541667E-04
-7.3710000000E-01,+6.312500E-04
-7.3660000000E-01,+2.895833E-04
-7.3610000000E-01,+6.083333E-04
-7.3560000000E-01,+1.029167E-03
-7.3510000000E-01,+8.604167E-04
-7.3460000000E-01,+5.520834E-04
-7.3410000000E-01,+3.708333E-04
-7.3360000000E-01,+5.833333E-04
-7.3310000000E-01,+4.979167E-04
-7.3260000000E-01,+5.375000E-04
-7.3210000000E-01,+4.708333E-04
-7.3160000000E-01,+5.375000E-04
-7.3110000000E-01,+3.291667E-04
-7.3060000000E-01,+2.750000E-04
-7.3010000000E-01,+4.291667E-04
-7.2960000000E-01,+1.087500E-03
-7.2910000000E-01,+5.812500E-04
-7.2860000000E-01,+2.145833E-04
-7.2810000000E-01,+2.145833E-04
-7.2760000000E-01,+6.458334E-05
-7.2710000000E-01,-6.250002E-06
-7.2660000000E-01,+4.229167E-04
-7.2610000000E-01,-6.250002E-06
-7.2560000000E-01,-4.750000E-04
-7.2510000000E-01,-1.541667E-04
-7.2460000000E-01,+2.500000E-04
-7.2410000000E-01,-3.125000E-05
-7.2360000000E-01,-4.166667E-05
-7.2310000000E-01,-1.791667E-04
-7.2260000000E-01,-3.083333E-04
-7.2210000000E-01,-2.958333E-04
-7.2160000000E-01,-2.291667E-04
-7.2110000000E-01,-1.437500E-04
-7.2060000000E-01,-8.125000E-05
-7.2010000000E-01,-5.541667E-04
-7.1960000000E-01,-5.770833E-04
-7.1910000000E-01,-4.187500E-04
-7.1860000000E-01,-5.208333E-05
-7.1810000000E-01,-2.500000E-05
-7.1760000000E-01,-5.541667E-04
-7.1710000000E-01,-8.479167E-04
-7.1660000000E-01,-6.833333E-04
-7.1610000000E-01,-2.312500E-04
-7.1560000000E-01,-2.104167E-04
-7.1510000000E-01,-3.875000E-04
-7.1460000000E-01,-8.187500E-04
-7.1410000000E-01,-9.333334E-04
-7.1360000000E-01,-6.562500E-04
-7.1310000000E-01,-6.750000E-04
-7.1260000000E-01,-6.229167E-04
-7.1210000000E-01,-9.187500E-04
-7.1160000000E-01,-9.395833E-04
-7.1110000000E-01,-8.333334E-04
-7.1060000000E-01,-9.854167E-04
-7.1010000000E-01,-5.354166E-04
-7.0960000000E-01,-6.854167E-04
-7.0910000000E-01,-6.958334E-04
-7.0860000000E-01,-1.025000E-03
-7.0810000000E-01,-1.027083E-03
-7.0760000000E-01,-7.791667E-04
-7.0710000000E-01,-5.937500E-04
-7.0660000000E-01,-1.014583E-03
-7.0610000000E-01,-1.185417E-03
-7.0560000000E-01,-1.143750E-03
-7.0510000000E-01,-8.250000E-04
-7.0460000000E-01,-8.937500E-04
-7.0410000000E-01,-1.022917E-03
-7.0360000000E-01,-1.120833E-03
-7.0310000000E-01,-1.164583E-03
-7.0260000000E-01,-1.081250E-03
-7.0210000000E-01,-9.833333E-04
-7.0160000000E-01,-9.604167E-04
-7.0110000000E-01,-8.729167E-04
-7.0060000000E-01,-1.306250E-03
-7.0010000000E-01,-1.122917E-03
-6.9960000000E-01,-1.404167E-03
-6.9910000000E-01,-8.854167E-04
-6.9860000000E-01,-8.375000E-04
-6.9810000000E-01,-8.666667E-04
-6.9760000000E-01,-1.297917E-03
-6.9710000000E-01,-1.175000E-03
-6.9660000000E-01,-8.604167E-04
-6.9610000000E-01,-6.958334E-04
-6.9560000000E-01,-9.062500E-04
-6.9510000000E-01,-9.645834E-04
-6.9460000000E-01,-1.054167E-03
-6.9410000000E-01,-9.187500E-04
-6.9360000000E-01,-8.937500E-04
-6.9310000000E-01,-7.583334E-04
-6.9260000000E-01,-7.291667E-04
-6.9210000000E-01,-9.687500E-04
-6.9160000000E-01,-8.062500E-04
-6.9110000000E-01,-8.333334E-04
-6.9060000000E-01,-6.937500E-04
-6.9010000000E-01,-6.145833E-04
-6.8960000000E-01,-7.229167E-04
-6.8910000000E-01,-7.083333E-04
-6.8860000000E-01,-9.000000E-04
-6.8810000000E-01,-1.010417E-03
-6.8760000000E-01,-2.041667E-04
-6.8710000000E-01,-3.562500E-04
-6.8660000000E-01,-5.104167E-04
-6.8610000000E-01,-6.520834E-04
-6.8560000000E-01,-5.937500E-04
-6.8510000000E-01,-3.020833E-04
-6.8460000000E-01,-2.812500E-04
-6.8410000000E-01,-3.500000E-04
-6.8360000000E-01,-1.708333E-04
-6.8310000000E-01,-6.666667E-04
-6.8260000000E-01,-4.625000E-04
-6.8210000000E-01,-2.583333E-04
-6.8160000000E-01,+1.416667E-04
-6.8110000000E-01,-3.645833E-04
-6.8060000000E-01,-1.833333E-04
-6.8010000000E-01,-7.500000E-05
-6.7960000000E-01,-4.375000E-05
-6.7910000000E-01,+6.458334E-05
-6.7860000000E-01,+2.145833E-04
-6.7810000000E-01,-2.083333E-05
-6.7760000000E-01,-3.750000E-05
-6.7710000000E-01,+6.041667E-05
-6.7660000000E-01,+3.291667E-04
-6.7610000000E-01,+4.166667E-04
-6.7560000000E-01,+1.937500E-04
-6.7510000000E-01,+2.437500E-04
-6.7460000000E-01,+1.416667E-04
-6.7410000000E-01,+6.958334E-04
-6.7360000000E-01,+6.562500E-04
-6.7310000000E-01,+5.833333E-04
-6.7260000000E-01,+5.604167E-04
-6.7210000000E-01,+3.041667E-04
-6.7160000000E-01,+4.041667E-04
-6.7110000000E-01,+4.979167E-04
-6.7060000000E-01,+4.229167E-04
-6.7010000000E-01,+6.437500E-04
-6.6960000000E-01,+5.375000E-04
-6.6910000000E-01,+3.375000E-04
-6.6860000000E-01,+5.625000E-04
-6.6810000000E-01,+7.541667E-04
-6.6760000000E-01,+8.854167E-04
-6.6710000000E-01,+4.291667E-04
-6.6660000000E-01,+7.687500E-04
-6.6610000000E-01,+6.958334E-04
-6.6560000000E-01,+7.979167E-04
-6.6510000000E-01,+9.291667E-04
-6.6460000000E-01,+9.416667E-04
-6.6410000000E-01,+8.145833E-04
-6.6360000000E-01,+8.312500E-04
-6.6310000000E-01,+6.791667E-04
-6.6260000000E-01,+7.937500E-04
-6.6210000000E-01,+7.250000E-04
-6.6160000000E-01,+8.145833E-04
-6.6110000000E-01,+6.854167E-04
-6.6060000000E-01,+6.187500E-04
-6.6010000000E-01,+6.437500E-04
-6.5960000000E-01,+8.187500E-04
-6.5910000000E-01,+1.135417E-03
-6.5860000000E-01,+8.270834E-04
-6.5810000000E-01,+5.833333E-04
-6.5760000000E-01,+7.520833E-04
-6.5710000000E-01,+7.687500E-04
-6.5660000000E-01,+1.010417E-03
-6.5610000000E-01,+6.187500E-04
-6.5560000000E-01,+8.687500E-04
-6.5510000000E-01,+7.104167E-04
-6.5460000000E-01,+5.812500E-04
-6.5410000000E-01,+7.562500E-04
-6.5360000000E-01,+7.812500E-04
-6.5310000000E-01,+6.437500E-04
-6.5260000000E-01,+4.395833E-04
-6.5210000000E-01,+5.416667E-04
-6.5160000000E-01,+7.062500E-04
-6.5110000000E-01,+8.250000E-04
-6.5060000000E-01,+7.166667E-04
-6.5010000000E-01,+6.979167E-04
-6.4960000000E-01,+2.541667E-04
-6.4910000000E-01,+3.083333E-04
-6.4860000000E-01,+4.875000E-04
-6.4810000000E-01,+5.479167E-04
-6.4760000000E-01,+5.916667E-04
-6.4710000000E-01,+2.875000E-04
-6.4660000000E-01,+2.395833E-04
-6.4610000000E-01,+3.666667E-04
-6.4560000000E-01,+3.062500E-04
-6.4510000000E-01,+3.583333E-04
-6.4460000000E-01,+3.958333E-04
-6.4410000000E-01,+3.916667E-04
-6.4360000000E-01,+2.479167E-04
-6.4310000000E-01,+5.416667E-05
-6.4260000000E-01,+3.604167E-04
-6.4210000000E-01,+2.250000E-04
-6.4160000000E-01,+1.937500E-04
-6.4110000000E-01,-1.833333E-04
-6.4060000000E-01,-3.687500E-04
-6.4010000000E-01,-2.083333E-05
-6.3960000000E-01,+1.000000E-04
-6.3910000000E-01,-2.687500E-04
-6.3860000000E-01,-4.104167E-04
-6.3810000000E-01,-3.625000E-04
-6.3760000000E-01,-1.625000E-04
-6.3710000000E-01,-6.458334E-05
-6.3660000000E-01,-4.791667E-05
-6.3610000000E-01,-4.416667E-04
-6.3560000000E-01,-5.250000E-04
-6.3510000000E-01,-4.187500E-04
-6.3460000000E-01,-3.416667E-04
-6.3410000000E-01,-4.791667E-05
-6.3360000000E-01,-4.666667E-04
-6.3310000000E-01,-5.625000E-04
-6.3260000000E-01,-6.125000E-04
-6.3210000000E-01,-7.270834E-04
-6.3160000000E-01,-1.312500E-04
-6.3110000000E-01,-5.187500E-04
-6.3060000000E-01,-4.604167E-04
-6.3010000000E-01,-9.875001E-04
-6.2960000000E-01,-7.750000E-04
-6.2910000000E-01,-6.250000E-04
-6.2860000000E-01,-7.125000E-04
-6.2810000000E-01,-5.625000E-04
-6.2760000000E-01,-9.354167E-04
-6.2710000000E-01,-1.018750E-03
-6.2660000000E-01,-9.541667E-04
-6.2610000000E-01,-8.625000E-04
-6.2560000000E-01,-7.229167E-04
-6.2510000000E-01,-7.770833E-04
-6.2460000000E-01,-1.106250E-03
-6.2410000000E-01,-1.016667E-03
-6.2360000000E-01,-8.333334E-04
-6.2310000000E-01,-8.583334E-04
-6.2260000000E-01,-8.708333E-04
-6.2210000000E-01,-8.916667E-04
-6.2160000000E-01,-8.375000E-04
-6.2110000000E-01,-1.043750E-03
-6.2060000000E-01,-1.052083E-03
-6.2010000000E-01,-8.041667E-04
-6.1960000000E-01,-8.229167E-04
-6.1910000000E-01,-1.195833E-03
-6.1860000000E-01,-1.243750E-03
-6.1810000000E-01,-1.141667E-03
-6.1760000000E-01,-9.083333E-04
-6.1710000000E-01,-9.395833E-04
-6.1660000000E-01,-9.604167E-04
-6.1610000000E-01,-1.131250E-03
-6.1560000000E-01,-1.256250E-03
-6.1510000000E-01,-1.110417E-03
-6.1460000000E-01,-4.979167E-04
-6.1410000000E-01,-9.270834E-04
-6.1360000000E-01,-9.916667E-04
-6.1310000000E-01,-1.064583E-03
-6.1260000000E-01,-1.212500E-03
-6.1210000000E-01,-1.025000E-03
-6.1160000000E-01,-7.708333E-04
-6.1110000000E-01,-8.958334E-04
-6.1060000000E-01,-1.214583E-03
-6.1010000000E-01,-1.039583E-03
-6.0960000000E-01,-9.416667E-04
-6.0910000000E-01,-7.479167E-04
-6.0860000000E-01,-4.416667E-04
-6.0810000000E-01,-8.312500E-04
-6.0760000000E-01,-1.058333E-03
-6.0710000000E-01,-8.958334E-04
-6.0660000000E-01,-7.395833E-04
-6.0610000000E-01,-5.937500E-04
-6.0560000000E-01,-4.208333E-04
-6.0510000000E-01,-6.479167E-04
-6.0460000000E-01,-8.979167E-04
-6.0410000000E-01,-6.416667E-04
-6.0360000000E-01,-6.083333E-04
-6.0310000000E-01,-4.875000E-04
-6.0260000000E-01,-4.145833E-04
-6.0210000000E-01,-5.062500E-04
-6.0160000000E-01,-8.312500E-04
-6.0110000000E-01,-7.479167E-04
-6.0060000000E-01,-2.312500E-04
-6.0010000000E-01,-3.208334E-04
-5.9960000000E-01,-4.375000E-04
-5.9910000000E-01,-3.916667E-04
-5.9860000000E-01,-3.708334E-04
-5.9810000000E-01,-1.666667E-04
-5.9760000000E-01,-3.541667E-05
-5.9710000000E-01,-1.541667E-04
-5.9660000000E-01,-2.291667E-04
-5.9610000000E-01,-2.250000E-04
-5.9560000000E-01,-1.041667E-05
-5.9510000000E-01,-5.833333E-05
-5.9460000000E-01,+6.666667E-05
-5.9410000000E-01,+3.312500E-04
-5.9360000000E-01,+8.750000E-05
-5.9310000000E-01,+5.000000E-05
-5.9260000000E-01,+8.125000E-05
-5.9210000000E-01,+5.250000E-04
-5.9160000000E-01,+4.395833E-04
-5.9110000000E-01,+1.875000E-04
-5.9060000000E-01,+1.354167E-04
-5.9010000000E-01,+1.562500E-04
-5.8960000000E-01,+5.812500E-04
-5.8910000000E-01,+5.166667E-04
-5.8860000000E-01,+6.812500E-04
-5.8810000000E-01,+3.208333E-04
-5.8760000000E-01,+2.437500E-04
-5.8710000000E-01,+5.375000E-04
-5.8660000000E-01,+6.770833E-04
-5.8610000000E-01,+6.479167E-04
-5.8560000000E-01,+3.916667E-04
-5.8510000000E-01,+5.416667E-04
-5.8460000000E-01,+6.395833E-04
-5.8410000000E-01,+6.958334E-04
-5.8360000000E-01,+7.416666E-04
-5.8310000000E-01,+8.416667E-04
-5.8260000000E-01,+6.937500E-04
-5.8210000000E-01,+6.291667E-04
-5.8160000000E-01,+6.166667E-04
-5.8110000000E-01,+6.416666E-04
-5.8060000000E-01,+8.750000E-04
-5.8010000000E-01,+6.854167E-04
-5.7960000000E-01,+6.375000E-04
-5.7910000000E-01,+6.187500E-04
-5.7860000000E-01,+8.645834E-04
-5.7810000000E-01,+1.025000E-03
-5.7760000000E-01,+7.104167E-04
-5.7710000000E-01,+6.854167E-04
-5.7660000000E-01,+6.812500E-04
-5.7610000000E-01,+6.375000E-04
-5.7560000000E-01,+6.541667E-04
-5.7510000000E-01,+1.095833E-03
-5.7460000000E-01,+1.016667E-03
-5.7410000000E-01,+9.625000E-04
-5.7360000000E-01,+5.937500E-04
-5.7310000000E-01,+5.166667E-04
-5.7260000000E-01,+9.812500E-04
-5.7210000000E-01,+9.020834E-04
-5.7160000000E-01,+8.958334E-04
-5.7110000000E-01,+7.291667E-04
-5.7060000000E-01,+7.395833E-04
-5.7010000000E-01,+5.354166E-04
-5.6960000000E-01,+1.160417E-03
-5.6910000000E-01,+1.004167E-03
-5.6860000000E-01,+6.020833E-04
-5.6810000000E-01,+6.854167E-04
-5.6760000000E-01,+2.312500E-04
-5.6710000000E-01,+5.187500E-04
-5.6660000000E-01,+7.020833E-04
-5.6610000000E-01,+6.958334E-04
-5.6560000000E-01,+5.541667E-04
-5.6510000000E-01,+4.812500E-04
-5.6460000000E-01,+4.125000E-04
-5.6410000000E-01,+5.125000E-04
-5.6360000000E-01,+6.541667E-04
-5.6310000000E-01,+5.458333E-04
-5.6260000000E-01,+2.687500E-04
-5.6210000000E-01,+1.416667E-04
-5.6160000000E-01,+9.166667E-05
-5.6110000000E-01,+4.687500E-04
-5.6060000000E-01,+6.333333E-04
-5.6010000000E-01,-1.333333E-04
-5.5960000000E-01,-2.166667E-04
-5.5910000000E-01,+1.187500E-04
-5.5860000000E-01,+2.812500E-04
-5.5810000000E-01,+2.000000E-04
-5.5760000000E-01,-7.916667E-05
-5.5710000000E-01,-4.166667E-05
-5.5660000000E-01,-8.750000E-05
-5.5610000000E-01,-6.458334E-05
-5.5560000000E-01,+6.250000E-05
-5.5510000000E-01,+6.458334E-05
-5.5460000000E-01,-2.291667E-05
-5.5410000000E-01,-1.979167E-04
-5.5360000000E-01,-5.333333E-04
-5.5310000000E-01,-6.479167E-04
-5.5260000000E-01,-1.145833E-04
-5.5210000000E-01,-1.187500E-04
-5.5160000000E-01,-2.333333E-04
-5.5110000000E-01,-5.375000E-04
-5.5060000000E-01,-7.208334E-04
-5.5010000000E-01,-4.270833E-04
-5.4960000000E-01,-2.041667E-04
-5.4910000000E-01,-4.958333E-04
-5.4860000000E-01,-7.750000E-04
-5.4810000000E-01,-6.937500E-04
-5.4760000000E-01,-7.083333E-04
-5.4710000000E-01,-4.875000E-04
-5.4660000000E-01,-6.875000E-04
-5.4610000000E-01,-4.875000E-04
-5.4560000000E-01,-6.875000E-04
-5.4510000000E-01,-7.645834E-04
-5.4460000000E-01,-9.000000E-04
-5.4410000000E-01,-6.520834E-04
-5.4360000000E-01,-6.854167E-04
-5.4310000000E-01,-8.625000E-04
-5.4260000000E-01,-1.089583E-03
-5.4210000000E-01,-1.114583E-03
-5.4160000000E-01,-1.177083E-03
-5.4110000000E-01,-7.375000E-04
-5.4060000000E-01,-7.000000E-04
-5.4010000000E-01,-1.193750E-03
-5.3960000000E-01,-1.239583E-03
-5.3910000000E-01,-7.500000E-04
-5.3860000000E-01,-7.125000E-04
-5.3810000000E-01,-1.022917E-03
-5.3760000000E-01,-9.604167E-04
-5.3710000000E-01,-9.916667E-04
-5.3660000000E-01,-1.052083E-03
-5.3610000000E-01,-9.770833E-04
-5.3560000000E-01,-1.066667E-03
-5.3510000000E-01,-1.047917E-03
-5.3460000000E-01,-1.360417E-03
-5.3410000000E-01,-1.358333E-03
-5.3360000000E-01,-1.285417E-03
-5.3310000000E-01,-8.416667E-04
-5.3260000000E-01,-8.541667E-04
-5.3210000000E-01,-1.002083E-03
-5.3160000000E-01,-1.227083E-03
-5.3110000000E-01,-1.150000E-03
-5.3060000000E-01,-7.020833E-04
-5.3010000000E-01,-6.687500E-04
-5.2960000000E-01,-8.520833E-04
-5.2910000000E-01,-1.377083E-03
-5.2860000000E-01,-1.035417E-03
-5.2810000000E-01,-1.060417E-03
-5.2760000000E-01,-7.666667E-04
-5.2710000000E-01,-9.854167E-04
-5.2660000000E-01,-9.020834E-04
-5.2610000000E-01,-9.562500E-04
-5.2560000000E-01,-9.708334E-04
-5.2510000000E-01,-9.979167E-04
-5.2460000000E-01,-8.229167E-04
-5.2410000000E-01,-5.250000E-04
-5.2360000000E-01,-6.500000E-04
-5.2310000000E-01,-1.018750E-03
-5.2260000000E-01,-9.500000E-04
-5.2210000000E-01,-5.166667E-04
-5.2160000000E-01,-6.645833E-04
-5.2110000000E-01,-5.937500E-04
-5.2060000000E-01,-9.875001E-04
-5.2010000000E-01,-9.250000E-04
-5.1960000000E-01,-6.666667E-04
-5.1910000000E-01,-3.250000E-04
-5.1860000000E-01,-3.958333E-04
-5.1810000000E-01,-4.333333E-04
-5.1760000000E-01,-6.395833E-04
-5.1710000000E-01,-5.708333E-04
-5.1660000000E-01,-5.687500E-04
-5.1610000000E-01,-3.291667E-04
-5.1560000000E-01,-1.583333E-04
-5.1510000000E-01,-1.791667E-04
-5.1460000000E-01,-3.562500E-04
-5.1410000000E-01,-3.229167E-04
-5.1360000000E-01,-8.750000E-05
-5.1310000000E-01,+2.333333E-04
-5.1260000000E-01,-5.416667E-05
-5.1210000000E-01,-3.854167E-04
-5.1160000000E-01,-1.000000E-04
-5.1110000000E-01,-2.312500E-04
-5.1060000000E-01,+9.166667E-05
-5.1010000000E-01,+4.729167E-04
-5.0960000000E-01,+4.562500E-04
-5.0910000000E-01,+4.062500E-04
-5.0860000000E-01,-1.812500E-04
-5.0810000000E-01,+2.479167E-04
-5.0760000000E-01,+4.250000E-04
-5.0710000000E-01,+3.604167E-04
-5.0660000000E-01,+3.875000E-04
-5.0610000000E-01,+2.125000E-04
-5.0560000000E-01,+5.250000E-04
-5.0510000000E-01,+2.270833E-04
-5.0460000000E-01,+6.937500E-04
-5.0410000000E-01,+4.520833E-04
-5.0360000000E-01,+1.833333E-04
-5.0310000000E-01,+2.416667E-04
-5.0260000000E-01,+5.625000E-04
-5.0210000000E-01,+7.895833E-04
-5.0160000000E-01,+8.687500E-04
-5.0110000000E-01,+6.833333E-04
-5.0060000000E-01,+3.270833E-04
-5.0010000000E-01,+3.333333E-04
-4.9960000000E-01,+5.354166E-04
-4.9910000000E-01,+8.000000E-04
-4.9860000000E-01,+7.958334E-04
-4.9810000000E-01,+7.395833E-04
-4.9760000000E-01,+6.937500E-04
-4.9710000000E-01,+6.437500E-04
-4.9660000000E-01,+8.250000E-04
-4.9610000000E-01,+9.291667E-04
-4.9560000000E-01,+9.104167E-04
-4.9510000000E-01,+8.020833E-04
-4.9460000000E-01,+4.708333E-04
-4.9410000000E-01,+8.375000E-04
-4.9360000000E-01,+1.085417E-03
-4.9310000000E-01,+8.708333E-04
-4.9260000000E-01,+7.750000E-04
-4.9210000000E-01,+7.583334E-04
-4.9160000000E-01,+3.395833E-04
-4.9110000000E-01,+9.000000E-04
-4.9060000000E-01,+9.250000E-04
-4.9010000000E-01,+9.104167E-04
-4.8960000000E-01,+5.187500E-04
-4.8910000000E-01,+7.854167E-04
-4.8860000000E-01,+7.687500E-04
-4.8810000000E-01,+6.145833E-04
-4.8760000000E-01,+7.750000E-04
-4.8710000000E-01,+8.958334E-04
-4.8660000000E-01,+7.833333E-04
-4.8610000000E-01,+7.333333E-04
-4.8560000000E-01,+8.375000E-04
-4.8510000000E-01,+7.479167E-04
-4.8460000000E-01,+5.437500E-04
-4.8410000000E-01,+6.916667E-04
-4.8360000000E-01,+5.812500E-04
-4.8310000000E-01,+8.125000E-04
-4.8260000000E-01,+7.333333E-04
-4.8210000000E-01,+5.604167E-04
-4.8160000000E-01,+7.729167E-04
-4.8110000000E-01,+8.333333E-05
-4.8060000000E-01,+1.937500E-04
-4.8010000000E-01,+4.354167E-04
-4.7960000000E-01,+6.166667E-04
-4.7910000000E-01,+5.187500E-04
-4.7860000000E-01,+6.625000E-04
-4.7810000000E-01,+4.375000E-05
-4.7760000000E-01,+1.770833E-04
-4.7710000000E-01,+1.625000E-04
-4.7660000000E-01,+3.958333E-04
-4.7610000000E-01,+3.479167E-04
-4.7560000000E-01,+8.958333E-05
-4.7510000000E-01,+6.249998E-06
-4.7460000000E-01,+2.395833E-04
-4.7410000000E-01,+1.145833E-04
-4.7360000000E-01,+3.166667E-04
-4.7310000000E-01,+2.916667E-05
-4.7260000000E-01,-6.187500E-04
-4.7210000000E-01,-3.104167E-04
-4.7160000000E-01,-1.166667E-04
-4.7110000000E-01,+3.020833E-04
-4.7060000000E-01,+8.333332E-06
-4.7010000000E-01,-2.937500E-04
-4.6960000000E-01,-3.104167E-04
-4.6910000000E-01,-3.375000E-04
-4.6860000000E-01,-1.125000E-04
-4.6810000000E-01,-2.708333E-04
-4.6760000000E-01,-3.895834E-04
-4.6710000000E-01,-4.437500E-04
-4.6660000000E-01,-6.229167E-04
-4.6610000000E-01,-4.208333E-04
-4.6560000000E-01,-3.416667E-04
-4.6510000000E-01,-3.541667E-04
-4.6460000000E-01,-4.250000E-04
-4.6410000000E-01,-7.312500E-04
-4.6360000000E-01,-5.708333E-04
-4.6310000000E-01,-6.520834E-04
-4.6260000000E-01,-5.750000E-04
-4.6210000000E-01,-4.770833E-04
-4.6160000000E-01,-6.291667E-04
-4.6110000000E-01,-1.154167E-03
-4.6060000000E-01,-7.937500E-04
-4.6010000000E-01,-6.270834E-04
-4.5960000000E-01,-4.437500E-04
-4.5910000000E-01,-9.125000E-04
-4.5860000000E-01,-8.479167E-04
-4.5810000000E-01,-8.770833E-04
-4.5760000000E-01,-8.812500E-04
-4.5710000000E-01,-6.562500E-04
-4.5660000000E-01,-9.458333E-04
-4.5610000000E-01,-8.250000E-04
-4.5560000000E-01,-9.312500E-04
-4.5510000000E-01,-1.045833E-03
-4.5460000000E-01,-8.458333E-04
-4.5410000000E-01,-7.687500E-04
-4.5360000000E-01,-8.666667E-04
-4.5310000000E-01,-1.210417E-03
-4.5260000000E-01,-1.193750E-03
-4.5210000000E-01,-1.133333E-03
-4.5160000000E-01,-9.270834E-04
-4.5110000000E-01,-9.937501E-04
-4.5060000000E-01,-1.068750E-03
-4.5010000000E-01,-1.133333E-03
-4.4960000000E-01,-1.370833E-03
-4.4910000000E-01,-1.054167E-03
-4.4860000000E-01,-6.458333E-04
-4.4810000000E-01,-1.045833E-03
-4.4760000000E-01,-1.218750E-03
-4.4710000000E-01,-1.197917E-03
-4.4660000000E-01,-8.937500E-04
-4.4610000000E-01,-6.708333E-04
-4.4560000000E-01,-7.000000E-04
-4.4510000000E-01,-1.077083E-03
-4.4460000000E-01,-1.143750E-03
-4.4410000000E-01,-1.202083E-03
-4.4360000000E-01,-1.014583E-03
-4.4310000000E-01,-8.312500E-04
-4.4260000000E-01,-7.229167E-04
-4.4210000000E-01,-8.395833E-04
-4.4160000000E-01,-9.916667E-04
-4.4110000000E-01,-1.406250E-03
-4.4060000000E-01,-7.125000E-04
-4.4010000000E-01,-7.479167E-04
-4.3960000000E-01,-9.833333E-04
-4.3910000000E-01,-5.979167E-04
-4.3860000000E-01,-8.583334E-04
-4.3810000000E-01,-8.041667E-04
-4.3760000000E-01,-5.500000E-04
-4.3710000000E-01,-6.291667E-04
-4.3660000000E-01,-6.187500E-04
-4.3610000000E-01,-8.125000E-04
-4.3560000000E-01,-7.000000E-04
-4.3510000000E-01,-5.083333E-04
-4.3460000000E-01,-5.750000E-04
-4.3410000000E-01,-2.062500E-04
-4.3360000000E-01,-4.354167E-04
-4.3310000000E-01,-6.416667E-04
-4.3260000000E-01,-4.062500E-04
-4.3210000000E-01,-1.854167E-04
-4.3160000000E-01,-1.333333E-04
-4.3110000000E-01,-1.416667E-04
-4.3060000000E-01,-7.645834E-04
-4.3010000000E-01,-2.187500E-04
-4.2960000000E-01,-6.250000E-05
-4.2910000000E-01,-2.604167E-04
-4.2860000000E-01,+1.645833E-04
-4.2810000000E-01,+5.416667E-05
-4.2760000000E-01,-1.791667E-04
-4.2710000000E-01,-6.250002E-06
-4.2660000000E-01,+1.125000E-04
-4.2610000000E-01,+1.833333E-04
-4.2560000000E-01,+2.083333E-04
-4.2510000000E-01,+1.458333E-05
-4.2460000000E-01,+3.125000E-05
-4.2410000000E-01,+2.708333E-04
-4.2360000000E-01,+3.041667E-04
-4.2310000000E-01,+5.291667E-04
-4.2260000000E-01,+6.750000E-04
-4.2210000000E-01,+2.458333E-04
-4.2160000000E-01,+8.541666E-05
-4.2110000000E-01,+4.395833E-04
-4.2060000000E-01,+4.895834E-04
-4.2010000000E-01,+6.750000E-04
-4.1960000000E-01,+5.145833E-04
-4.1910000000E-01,+2.812500E-04
-4.1860000000E-01,+3.062500E-04
-4.1810000000E-01,+6.500000E-04
-4.1760000000E-01,+9.145833E-04
-4.1710000000E-01,+6.083333E-04
-4.1660000000E-01,+1.291667E-04
-4.1610000000E-01,+7.270834E-04
-4.1560000000E-01,+5.020833E-04
-4.1510000000E-01,+8.812500E-04
-4.1460000000E-01,+9.750000E-04
-4.1410000000E-01,+8.187500E-04
-4.1360000000E-01,+7.229167E-04
-4.1310000000E-01,+5.083333E-04
-4.1260000000E-01,+7.791667E-04
-4.1210000000E-01,+9.375000E-04
-4.1160000000E-01,+8.520833E-04
-4.1110000000E-01,+5.875000E-04
-4.1060000000E-01,+2.041667E-04
-4.1010000000E-01,+6.916667E-04
-4.0960000000E-01,+7.770833E-04
-4.0910000000E-01,+7.979167E-04
-4.0860000000E-01,+8.708333E-04
-4.0810000000E-01,+6.437500E-04
-4.0760000000E-01,+5.708333E-04
-4.0710000000E-01,+8.687500E-04
-4.0660000000E-01,+9.395833E-04
-4.0610000000E-01,+8.583334E-04
-4.0560000000E-01,+8.666667E-04
-4.0510000000E-01,+8.520833E-04
-4.0460000000E-01,+7.354167E-04
-4.0410000000E-01,+8.645834E-04
-4.0360000000E-01,+1.104167E-03
-4.0310000000E-01,+9.145833E-04
-4.0260000000E-01,+6.562500E-04
-4.0210000000E-01,+9.166667E-04
-4.0160000000E-01,+7.583334E-04
-4.0110000000E-01,+8.479167E-04
-4.0060000000E-01,+6.812500E-04
-4.0010000000E-01,+6.395833E-04
